scheme,seed,project_drug_id,assignment
drug,2,DB01016,train
drug,2,DB01017,train
drug,2,DB01018,train
drug,2,DB01019,train
drug,2,DB01020,train
drug,2,DB01021,train
drug,2,DB01022,train
drug,2,DB01024,train
drug,2,DB01026,train
drug,2,DB01028,train
drug,2,DB01029,train
drug,2,DB01034,train
drug,2,DB01035,train
drug,2,DB01037,train
drug,2,DB01039,train
drug,2,DB01041,train
drug,2,DB01043,train
drug,2,DB01046,train
drug,2,DB01047,train
drug,2,DB01048,train
drug,2,DB01050,train
drug,2,DB01051,train
drug,2,DB01053,train
drug,2,DB01054,train
drug,2,DB01057,train
drug,2,DB01058,train
drug,2,DB01060,train
drug,2,DB01061,train
drug,2,DB01063,train
drug,2,DB01065,train
drug,2,DB01066,train
drug,2,DB01067,train
drug,2,DB01070,train
drug,2,DB01071,train
drug,2,DB01072,train
drug,2,DB01073,train
drug,2,DB01074,train
drug,2,DB01076,train
drug,2,DB01077,train
drug,2,DB01078,train
drug,2,DB01080,train
drug,2,DB01082,train
drug,2,DB01083,train
drug,2,DB01085,train
drug,2,DB01086,train
drug,2,DB01087,train
drug,2,DB01088,train
drug,2,DB01092,train
drug,2,DB01093,train
drug,2,DB01094,train
drug,2,DB01095,train
drug,2,DB01096,train
drug,2,DB01098,train
drug,2,DB01099,train
drug,2,DB01100,train
drug,2,DB01101,train
drug,2,DB01103,train
drug,2,DB01105,train
drug,2,DB01107,train
drug,2,DB01108,train
drug,2,DB01110,train
drug,2,DB01113,train
drug,2,DB01114,train
drug,2,DB01115,train
drug,2,DB01116,train
drug,2,DB01117,train
drug,2,DB01119,train
drug,2,DB01120,train
drug,2,DB01124,train
drug,2,DB01126,train
drug,2,DB01128,train
drug,2,DB01129,train
drug,2,DB01130,train
drug,2,DB01131,train
drug,2,DB01132,train
drug,2,DB01133,train
drug,2,DB01137,train
drug,2,DB01138,train
drug,2,DB01139,train
drug,2,DB01140,train
drug,2,DB01142,train
drug,2,DB01143,train
drug,2,DB01144,train
drug,2,DB01147,train
drug,2,DB01149,train
drug,2,DB01150,train
drug,2,DB01151,train
drug,2,DB01153,train
drug,2,DB01158,train
drug,2,DB01159,train
drug,2,DB01160,train
drug,2,DB01161,train
drug,2,DB01164,train
drug,2,DB01165,train
drug,2,DB01166,train
drug,2,DB01168,train
drug,2,DB01169,train
drug,2,DB01170,train
drug,2,DB01171,train
drug,2,DB01172,train
drug,2,DB01174,train
drug,2,DB01175,train
drug,2,DB01176,train
drug,2,DB01177,train
drug,2,DB01179,train
drug,2,DB01180,train
drug,2,DB01181,train
drug,2,DB01182,train
drug,2,DB01183,train
drug,2,DB01184,train
drug,2,DB01185,train
drug,2,DB01190,train
drug,2,DB01191,train
drug,2,DB01194,train
drug,2,DB01195,train
drug,2,DB01198,train
drug,2,DB01199,train
drug,2,DB01200,train
drug,2,DB01201,train
drug,2,DB01202,train
drug,2,DB01204,train
drug,2,DB01207,train
drug,2,DB01208,train
drug,2,DB01209,train
drug,2,DB01210,train
drug,2,DB01211,train
drug,2,DB01214,train
drug,2,DB01215,train
drug,2,DB01216,train
drug,2,DB01217,train
drug,2,DB01220,train
drug,2,DB01221,train
drug,2,DB01222,train
drug,2,DB01223,train
drug,2,DB01227,train
drug,2,DB01228,train
drug,2,DB01234,train
drug,2,DB01235,train
drug,2,DB01236,train
drug,2,DB01238,train
drug,2,DB01241,train
drug,2,DB01242,train
drug,2,DB01244,train
drug,2,DB01246,train
drug,2,DB01247,train
drug,2,DB01248,train
drug,2,DB01249,train
drug,2,DB01250,train
drug,2,DB01251,train
drug,2,DB01252,train
drug,2,DB01254,train
drug,2,DB01255,train
drug,2,DB01256,train
drug,2,DB01262,train
drug,2,DB01264,train
drug,2,DB01267,train
drug,2,DB01268,train
drug,2,DB01273,train
drug,2,DB01275,train
drug,2,DB01280,train
drug,2,DB01282,train
drug,2,DB01283,train
drug,2,DB01288,train
drug,2,DB01294,train
drug,2,DB01295,train
drug,2,DB01297,train
drug,2,DB01301,train
drug,2,DB01303,train
drug,2,DB01320,train
drug,2,DB01321,train
drug,2,DB01324,train
drug,2,DB01325,train
drug,2,DB01326,train
drug,2,DB01327,train
drug,2,DB01328,train
drug,2,DB01329,train
drug,2,DB01331,train
drug,2,DB01332,train
drug,2,DB01336,train
drug,2,DB01337,train
drug,2,DB01339,train
drug,2,DB01345,train
drug,2,DB01353,train
drug,2,DB01355,train
drug,2,DB01359,train
drug,2,DB01364,train
drug,2,DB01365,train
drug,2,DB01366,train
drug,2,DB01367,train
drug,2,DB01369,train
drug,2,DB01370,train
drug,2,DB01377,train
drug,2,DB01378,train
drug,2,DB01380,train
drug,2,DB01392,train
drug,2,DB01393,train
drug,2,DB01394,train
drug,2,DB01396,train
drug,2,DB01399,train
drug,2,DB01400,train
drug,2,DB01401,train
drug,2,DB01406,train
drug,2,DB01408,train
drug,2,DB01409,train
drug,2,DB01411,train
drug,2,DB01412,train
drug,2,DB01413,train
drug,2,DB01414,train
drug,2,DB01415,train
drug,2,DB01416,train
drug,2,DB01420,train
drug,2,DB01421,train
drug,2,DB01422,train
drug,2,DB01424,train
drug,2,DB01426,train
drug,2,DB01429,train
drug,2,DB01431,train
drug,2,DB01433,train
drug,2,DB01435,train
drug,2,DB01436,train
drug,2,DB01440,train
drug,2,DB01463,train
drug,2,DB01489,train
drug,2,DB01501,train
drug,2,DB01511,train
drug,2,DB01544,train
drug,2,DB01551,train
drug,2,DB01553,train
drug,2,DB01558,train
drug,2,DB01559,train
drug,2,DB01563,train
drug,2,DB01567,train
drug,2,DB01575,train
drug,2,DB01576,train
drug,2,DB01577,train
drug,2,DB01578,train
drug,2,DB01580,train
drug,2,DB01581,train
drug,2,DB01582,train
drug,2,DB01583,train
drug,2,DB01586,train
drug,2,DB01587,train
drug,2,DB01588,train
drug,2,DB01589,train
drug,2,DB01591,train
drug,2,DB01595,train
drug,2,DB01597,train
drug,2,DB01598,train
drug,2,DB01600,train
drug,2,DB01602,train
drug,2,DB01603,train
drug,2,DB01604,train
drug,2,DB01605,train
drug,2,DB01606,train
drug,2,DB01608,train
drug,2,DB01610,train
drug,2,DB01611,train
drug,2,DB01612,train
drug,2,DB01613,train
drug,2,DB01619,train
drug,2,DB01620,train
drug,2,DB01622,train
drug,2,DB01623,train
drug,2,DB01624,train
drug,2,DB01656,train
drug,2,DB01708,train
drug,2,DB01764,train
drug,2,DB02513,train
drug,2,DB02546,train
drug,2,DB02659,train
drug,2,DB02703,train
drug,2,DB02709,train
drug,2,DB02959,train
drug,2,DB03128,train
drug,2,DB03585,train
drug,2,DB03615,train
drug,2,DB03754,train
drug,2,DB03756,train
drug,2,DB03793,train
drug,2,DB03796,train
drug,2,DB04398,train
drug,2,DB04570,train
drug,2,DB04572,train
drug,2,DB04573,train
drug,2,DB04574,train
drug,2,DB04576,train
drug,2,DB04711,train
drug,2,DB04743,train
drug,2,DB04786,train
drug,2,DB04794,train
drug,2,DB04839,train
drug,2,DB04840,train
drug,2,DB04844,train
drug,2,DB04845,train
drug,2,DB04861,train
drug,2,DB04865,train
drug,2,DB04868,train
drug,2,DB04876,train
drug,2,DB04898,train
drug,2,DB04908,train
drug,2,DB04911,train
drug,2,DB04918,train
drug,2,DB04920,train
drug,2,DB04930,train
drug,2,DB04938,train
drug,2,DB04946,train
drug,2,DB04948,train
drug,2,DB04951,train
drug,2,DB05015,train
drug,2,DB05039,train
drug,2,DB05109,train
drug,2,DB05219,train
drug,2,DB05239,train
drug,2,DB05246,train
drug,2,DB05260,train
drug,2,DB05266,train
drug,2,DB05271,train
drug,2,DB05294,train
drug,2,DB05316,train
drug,2,DB05351,train
drug,2,DB05521,train
drug,2,DB05528,train
drug,2,DB05676,train
drug,2,DB05990,train
drug,2,DB06144,train
drug,2,DB06147,train
drug,2,DB06148,train
drug,2,DB06150,train
drug,2,DB06152,train
drug,2,DB06153,train
drug,2,DB06154,train
drug,2,DB06155,train
drug,2,DB06176,train
drug,2,DB06193,train
drug,2,DB06196,train
drug,2,DB06204,train
drug,2,DB06206,train
drug,2,DB06207,train
drug,2,DB06209,train
drug,2,DB06210,train
drug,2,DB06212,train
drug,2,DB06213,train
drug,2,DB06216,train
drug,2,DB06217,train
drug,2,DB06218,train
drug,2,DB06243,train
drug,2,DB06262,train
drug,2,DB06263,train
drug,2,DB06264,train
drug,2,DB06267,train
drug,2,DB06268,train
drug,2,DB06274,train
drug,2,DB06282,train
drug,2,DB06288,train
drug,2,DB06292,train
drug,2,DB06335,train
drug,2,DB06401,train
drug,2,DB06402,train
drug,2,DB06403,train
drug,2,DB06410,train
drug,2,DB06412,train
drug,2,DB06413,train
drug,2,DB06414,train
drug,2,DB06594,train
drug,2,DB06603,train
drug,2,DB06605,train
drug,2,DB06616,train
drug,2,DB06626,train
drug,2,DB06637,train
drug,2,DB06654,train
drug,2,DB06684,train
drug,2,DB06689,train
drug,2,DB06695,train
drug,2,DB06696,train
drug,2,DB06698,train
drug,2,DB06699,train
drug,2,DB06702,train
drug,2,DB06707,train
drug,2,DB06709,train
drug,2,DB06711,train
drug,2,DB06712,train
drug,2,DB06713,train
drug,2,DB06715,train
drug,2,DB06716,train
drug,2,DB06717,train
drug,2,DB06723,train
drug,2,DB06730,train
drug,2,DB06738,train
drug,2,DB06769,train
drug,2,DB06770,train
drug,2,DB06771,train
drug,2,DB06772,train
drug,2,DB06777,train
drug,2,DB06781,train
drug,2,DB06782,train
drug,2,DB06786,train
drug,2,DB06788,train
drug,2,DB06789,train
drug,2,DB06795,train
drug,2,DB06799,train
drug,2,DB06802,train
drug,2,DB06803,train
drug,2,DB06804,train
drug,2,DB06810,train
drug,2,DB06813,train
drug,2,DB06816,train
drug,2,DB06817,train
drug,2,DB06819,train
drug,2,DB06820,train
drug,2,DB06826,train
drug,2,DB06827,train
drug,2,DB07615,train
drug,2,DB08439,train
drug,2,DB08795,train
drug,2,DB08796,train
drug,2,DB08797,train
drug,2,DB08798,train
drug,2,DB08799,train
drug,2,DB08800,train
drug,2,DB08804,train
drug,2,DB08808,train
drug,2,DB08811,train
drug,2,DB08816,train
drug,2,DB08819,train
drug,2,DB08820,train
drug,2,DB08826,train
drug,2,DB08827,train
drug,2,DB08828,train
drug,2,DB08860,train
drug,2,DB08864,train
drug,2,DB08867,train
drug,2,DB08869,train
drug,2,DB08871,train
drug,2,DB08872,train
drug,2,DB08873,train
drug,2,DB08874,train
drug,2,DB08875,train
drug,2,DB08877,train
drug,2,DB08881,train
drug,2,DB08882,train
drug,2,DB08883,train
drug,2,DB08887,train
drug,2,DB08889,train
drug,2,DB08893,train
drug,2,DB08895,train
drug,2,DB08896,train
drug,2,DB08897,train
drug,2,DB08906,train
drug,2,DB08907,train
drug,2,DB08908,train
drug,2,DB08909,train
drug,2,DB08911,train
drug,2,DB08916,train
drug,2,DB08918,train
drug,2,DB08922,train
drug,2,DB08930,train
drug,2,DB08931,train
drug,2,DB08932,train
drug,2,DB08933,train
drug,2,DB08934,train
drug,2,DB08941,train
drug,2,DB08943,train
drug,2,DB08947,train
drug,2,DB08954,train
drug,2,DB08957,train
drug,2,DB08958,train
drug,2,DB08964,train
drug,2,DB08967,train
drug,2,DB08970,train
drug,2,DB08971,train
drug,2,DB08974,train
drug,2,DB08976,train
drug,2,DB08981,train
drug,2,DB08984,train
drug,2,DB08991,train
drug,2,DB08992,train
drug,2,DB08994,train
drug,2,DB08996,train
drug,2,DB09000,train
drug,2,DB09008,train
drug,2,DB09009,train
drug,2,DB09014,train
drug,2,DB09018,train
drug,2,DB09020,train
drug,2,DB09021,train
drug,2,DB09027,train
drug,2,DB09030,train
drug,2,DB09031,train
drug,2,DB09038,train
drug,2,DB09040,train
drug,2,DB09041,train
drug,2,DB09042,train
drug,2,DB09047,train
drug,2,DB09048,train
drug,2,DB09049,train
drug,2,DB09053,train
drug,2,DB09054,train
drug,2,DB09055,train
drug,2,DB09060,train
drug,2,DB09061,train
drug,2,DB09065,train
drug,2,DB09067,train
drug,2,DB09068,train
drug,2,DB09069,train
drug,2,DB09071,train
drug,2,DB09072,train
drug,2,DB09075,train
drug,2,DB09076,train
drug,2,DB09078,train
drug,2,DB09079,train
drug,2,DB09080,train
drug,2,DB09082,train
drug,2,DB09083,train
drug,2,DB09085,train
drug,2,DB09087,train
drug,2,DB09090,train
drug,2,DB09093,train
drug,2,DB09094,train
drug,2,DB09097,train
drug,2,DB09101,train
drug,2,DB09102,train
drug,2,DB09112,train
drug,2,DB09119,train
drug,2,DB09123,train
drug,2,DB09124,train
drug,2,DB09125,train
drug,2,DB09130,train
drug,2,DB09135,train
drug,2,DB09137,train
drug,2,DB09138,train
drug,2,DB09147,train
drug,2,DB09153,train
drug,2,DB09154,train
drug,2,DB09156,train
drug,2,DB09162,train
drug,2,DB09166,train
drug,2,DB09183,train
drug,2,DB09204,train
drug,2,DB09209,train
drug,2,DB09210,train
drug,2,DB09212,train
drug,2,DB09214,train
drug,2,DB09215,train
drug,2,DB09216,train
drug,2,DB09218,train
drug,2,DB09221,train
drug,2,DB09223,train
drug,2,DB09230,train
drug,2,DB09231,train
drug,2,DB09232,train
drug,2,DB09235,train
drug,2,DB09238,train
drug,2,DB09242,train
drug,2,DB09262,train
drug,2,DB09268,train
drug,2,DB09269,train
drug,2,DB09273,train
drug,2,DB09276,train
drug,2,DB09282,train
drug,2,DB09283,train
drug,2,DB09288,train
drug,2,DB09290,train
drug,2,DB09291,train
drug,2,DB09292,train
drug,2,DB09296,train
drug,2,DB09300,train
drug,2,DB09320,train
drug,2,DB09321,train
drug,2,DB09322,train
drug,2,DB09324,train
drug,2,DB09342,train
drug,2,DB09343,train
drug,2,DB09345,train
drug,2,DB09352,train
drug,2,DB09396,train
drug,2,DB09414,train
drug,2,DB09449,train
drug,2,DB09462,train
drug,2,DB09477,train
drug,2,DB09516,train
drug,2,DB09543,train
drug,2,DB09555,train
drug,2,DB09570,train
drug,2,DB11079,train
drug,2,DB11093,train
drug,2,DB11126,train
drug,2,DB11135,train
drug,2,DB11136,train
drug,2,DB11148,train
drug,2,DB11156,train
drug,2,DB11231,train
drug,2,DB11235,train
drug,2,DB11239,train
drug,2,DB11342,train
drug,2,DB11348,train
drug,2,DB11362,train
drug,2,DB11363,train
drug,2,DB11560,train
drug,2,DB11575,train
drug,2,DB11581,train
drug,2,DB11586,train
drug,2,DB11596,train
drug,2,DB11609,train
drug,2,DB11613,train
drug,2,DB11619,train
drug,2,DB11633,train
drug,2,DB11636,train
drug,2,DB11641,train
drug,2,DB11660,train
drug,2,DB11691,train
drug,2,DB11699,train
drug,2,DB11730,train
drug,2,DB11817,train
drug,2,DB11915,train
drug,2,DB11943,train
drug,2,DB11989,train
drug,2,DB11994,train
drug,2,DB12001,train
drug,2,DB12026,train
drug,2,DB12070,train
drug,2,DB12161,train
drug,2,DB12278,train
drug,2,DB12332,train
drug,2,DB12364,train
drug,2,DB12532,train
drug,2,DB12598,train
drug,2,DB12924,train
drug,2,DB13025,train
drug,2,DB13139,train
drug,2,DB13142,train
drug,2,DB13145,train
drug,2,DB13146,train
drug,2,DB13153,train
drug,2,DB13158,train
drug,2,DB13167,train
drug,2,DB13179,train
drug,2,DB13231,train
drug,2,DB13450,train
drug,2,DB13595,train
drug,2,DB13747,train
drug,2,DB13783,train
drug,2,DB13872,train
drug,2,DB13873,train
drug,2,DB13874,train
drug,2,DB00120,val
drug,2,DB00136,val
drug,2,DB00146,val
drug,2,DB00165,val
drug,2,DB00187,val
drug,2,DB00204,val
drug,2,DB00211,val
drug,2,DB00214,val
drug,2,DB00216,val
drug,2,DB00217,val
drug,2,DB00219,val
drug,2,DB00232,val
drug,2,DB00244,val
drug,2,DB00268,val
drug,2,DB00273,val
drug,2,DB00282,val
drug,2,DB00293,val
drug,2,DB00295,val
drug,2,DB00298,val
drug,2,DB00310,val
drug,2,DB00312,val
drug,2,DB00333,val
drug,2,DB00336,val
drug,2,DB00337,val
drug,2,DB00340,val
drug,2,DB00343,val
drug,2,DB00347,val
drug,2,DB00374,val
drug,2,DB00390,val
drug,2,DB00393,val
drug,2,DB00397,val
drug,2,DB00398,val
drug,2,DB00404,val
drug,2,DB00409,val
drug,2,DB00410,val
drug,2,DB00412,val
drug,2,DB00433,val
drug,2,DB00436,val
drug,2,DB00441,val
drug,2,DB00455,val
drug,2,DB00459,val
drug,2,DB00468,val
drug,2,DB00476,val
drug,2,DB00480,val
drug,2,DB00489,val
drug,2,DB00498,val
drug,2,DB00508,val
drug,2,DB00517,val
drug,2,DB00518,val
drug,2,DB00525,val
drug,2,DB00528,val
drug,2,DB00530,val
drug,2,DB00531,val
drug,2,DB00535,val
drug,2,DB00560,val
drug,2,DB00569,val
drug,2,DB00577,val
drug,2,DB00598,val
drug,2,DB00608,val
drug,2,DB00610,val
drug,2,DB00617,val
drug,2,DB00623,val
drug,2,DB00627,val
drug,2,DB00633,val
drug,2,DB00636,val
drug,2,DB00639,val
drug,2,DB00641,val
drug,2,DB00648,val
drug,2,DB00652,val
drug,2,DB00654,val
drug,2,DB00657,val
drug,2,DB00658,val
drug,2,DB00660,val
drug,2,DB00672,val
drug,2,DB00682,val
drug,2,DB00689,val
drug,2,DB00721,val
drug,2,DB00726,val
drug,2,DB00727,val
drug,2,DB00736,val
drug,2,DB00741,val
drug,2,DB00742,val
drug,2,DB00746,val
drug,2,DB00760,val
drug,2,DB00770,val
drug,2,DB00772,val
drug,2,DB00779,val
drug,2,DB00798,val
drug,2,DB00803,val
drug,2,DB00806,val
drug,2,DB00820,val
drug,2,DB00828,val
drug,2,DB00830,val
drug,2,DB00843,val
drug,2,DB00844,val
drug,2,DB00863,val
drug,2,DB00866,val
drug,2,DB00876,val
drug,2,DB00887,val
drug,2,DB00894,val
drug,2,DB00896,val
drug,2,DB00907,val
drug,2,DB00915,val
drug,2,DB00916,val
drug,2,DB00917,val
drug,2,DB00920,val
drug,2,DB00927,val
drug,2,DB00931,val
drug,2,DB00932,val
drug,2,DB00938,val
drug,2,DB00943,val
drug,2,DB00945,val
drug,2,DB00948,val
drug,2,DB00964,val
drug,2,DB00967,val
drug,2,DB00985,val
drug,2,DB00990,val
drug,2,DB01004,val
drug,2,DB01013,val
drug,2,DB01032,val
drug,2,DB01044,val
drug,2,DB01059,val
drug,2,DB01064,val
drug,2,DB01068,val
drug,2,DB01084,val
drug,2,DB01090,val
drug,2,DB01091,val
drug,2,DB01104,val
drug,2,DB01112,val
drug,2,DB01121,val
drug,2,DB01122,val
drug,2,DB01127,val
drug,2,DB01141,val
drug,2,DB01154,val
drug,2,DB01162,val
drug,2,DB01167,val
drug,2,DB01178,val
drug,2,DB01196,val
drug,2,DB01206,val
drug,2,DB01213,val
drug,2,DB01218,val
drug,2,DB01219,val
drug,2,DB01229,val
drug,2,DB01239,val
drug,2,DB01243,val
drug,2,DB01253,val
drug,2,DB01259,val
drug,2,DB01260,val
drug,2,DB01261,val
drug,2,DB01263,val
drug,2,DB01284,val
drug,2,DB01289,val
drug,2,DB01291,val
drug,2,DB01330,val
drug,2,DB01340,val
drug,2,DB01348,val
drug,2,DB01351,val
drug,2,DB01356,val
drug,2,DB01384,val
drug,2,DB01407,val
drug,2,DB01437,val
drug,2,DB01466,val
drug,2,DB01545,val
drug,2,DB01579,val
drug,2,DB01599,val
drug,2,DB01614,val
drug,2,DB01615,val
drug,2,DB02187,val
drug,2,DB02300,val
drug,2,DB02638,val
drug,2,DB02701,val
drug,2,DB03619,val
drug,2,DB04339,val
drug,2,DB04575,val
drug,2,DB04835,val
drug,2,DB04841,val
drug,2,DB04842,val
drug,2,DB04854,val
drug,2,DB04871,val
drug,2,DB04953,val
drug,2,DB04967,val
drug,2,DB05245,val
drug,2,DB06145,val
drug,2,DB06203,val
drug,2,DB06211,val
drug,2,DB06237,val
drug,2,DB06287,val
drug,2,DB06663,val
drug,2,DB06691,val
drug,2,DB06697,val
drug,2,DB06706,val
drug,2,DB06708,val
drug,2,DB06724,val
drug,2,DB06725,val
drug,2,DB06729,val
drug,2,DB06736,val
drug,2,DB06742,val
drug,2,DB06774,val
drug,2,DB06791,val
drug,2,DB06824,val
drug,2,DB06825,val
drug,2,DB08806,val
drug,2,DB08814,val
drug,2,DB08824,val
drug,2,DB08865,val
drug,2,DB08868,val
drug,2,DB08880,val
drug,2,DB08899,val
drug,2,DB08903,val
drug,2,DB08905,val
drug,2,DB08912,val
drug,2,DB08913,val
drug,2,DB08938,val
drug,2,DB08987,val
drug,2,DB08993,val
drug,2,DB09017,val
drug,2,DB09026,val
drug,2,DB09039,val
drug,2,DB09063,val
drug,2,DB09084,val
drug,2,DB09091,val
drug,2,DB09095,val
drug,2,DB09104,val
drug,2,DB09128,val
drug,2,DB09143,val
drug,2,DB09167,val
drug,2,DB09198,val
drug,2,DB09211,val
drug,2,DB09220,val
drug,2,DB09224,val
drug,2,DB09227,val
drug,2,DB09256,val
drug,2,DB09257,val
drug,2,DB09267,val
drug,2,DB09270,val
drug,2,DB09272,val
drug,2,DB09275,val
drug,2,DB09278,val
drug,2,DB09293,val
drug,2,DB09295,val
drug,2,DB09330,val
drug,2,DB09389,val
drug,2,DB09488,val
drug,2,DB09499,val
drug,2,DB09536,val
drug,2,DB11268,val
drug,2,DB11315,val
drug,2,DB11574,val
drug,2,DB11737,val
drug,2,DB11828,val
drug,2,DB11921,val
drug,2,DB13323,val
drug,2,DB13878,val
drug,2,DB13879,val
drug,2,DB13925,val
drug,2,DB00006,test
drug,2,DB00027,test
drug,2,DB00080,test
drug,2,DB00126,test
drug,2,DB00170,test
drug,2,DB00176,test
drug,2,DB00177,test
drug,2,DB00178,test
drug,2,DB00182,test
drug,2,DB00184,test
drug,2,DB00191,test
drug,2,DB00195,test
drug,2,DB00226,test
drug,2,DB00241,test
drug,2,DB00255,test
drug,2,DB00257,test
drug,2,DB00263,test
drug,2,DB00264,test
drug,2,DB00274,test
drug,2,DB00283,test
drug,2,DB00287,test
drug,2,DB00290,test
drug,2,DB00304,test
drug,2,DB00315,test
drug,2,DB00319,test
drug,2,DB00325,test
drug,2,DB00327,test
drug,2,DB00330,test
drug,2,DB00331,test
drug,2,DB00332,test
drug,2,DB00376,test
drug,2,DB00424,test
drug,2,DB00429,test
drug,2,DB00443,test
drug,2,DB00446,test
drug,2,DB00462,test
drug,2,DB00469,test
drug,2,DB00477,test
drug,2,DB00481,test
drug,2,DB00487,test
drug,2,DB00488,test
drug,2,DB00490,test
drug,2,DB00494,test
drug,2,DB00497,test
drug,2,DB00521,test
drug,2,DB00524,test
drug,2,DB00529,test
drug,2,DB00540,test
drug,2,DB00542,test
drug,2,DB00551,test
drug,2,DB00573,test
drug,2,DB00591,test
drug,2,DB00606,test
drug,2,DB00614,test
drug,2,DB00620,test
drug,2,DB00621,test
drug,2,DB00629,test
drug,2,DB00651,test
drug,2,DB00686,test
drug,2,DB00695,test
drug,2,DB00717,test
drug,2,DB00718,test
drug,2,DB00724,test
drug,2,DB00734,test
drug,2,DB00744,test
drug,2,DB00750,test
drug,2,DB00753,test
drug,2,DB00802,test
drug,2,DB00816,test
drug,2,DB00832,test
drug,2,DB00835,test
drug,2,DB00837,test
drug,2,DB00846,test
drug,2,DB00847,test
drug,2,DB00853,test
drug,2,DB00861,test
drug,2,DB00872,test
drug,2,DB00873,test
drug,2,DB00882,test
drug,2,DB00889,test
drug,2,DB00890,test
drug,2,DB00892,test
drug,2,DB00905,test
drug,2,DB00906,test
drug,2,DB00908,test
drug,2,DB00912,test
drug,2,DB00914,test
drug,2,DB00919,test
drug,2,DB00940,test
drug,2,DB00944,test
drug,2,DB00961,test
drug,2,DB00966,test
drug,2,DB00992,test
drug,2,DB00993,test
drug,2,DB01000,test
drug,2,DB01014,test
drug,2,DB01023,test
drug,2,DB01030,test
drug,2,DB01033,test
drug,2,DB01036,test
drug,2,DB01042,test
drug,2,DB01045,test
drug,2,DB01062,test
drug,2,DB01069,test
drug,2,DB01075,test
drug,2,DB01081,test
drug,2,DB01089,test
drug,2,DB01097,test
drug,2,DB01102,test
drug,2,DB01106,test
drug,2,DB01111,test
drug,2,DB01118,test
drug,2,DB01135,test
drug,2,DB01136,test
drug,2,DB01155,test
drug,2,DB01156,test
drug,2,DB01157,test
drug,2,DB01173,test
drug,2,DB01186,test
drug,2,DB01188,test
drug,2,DB01189,test
drug,2,DB01192,test
drug,2,DB01193,test
drug,2,DB01197,test
drug,2,DB01203,test
drug,2,DB01205,test
drug,2,DB01212,test
drug,2,DB01224,test
drug,2,DB01226,test
drug,2,DB01232,test
drug,2,DB01233,test
drug,2,DB01240,test
drug,2,DB01245,test
drug,2,DB01274,test
drug,2,DB01296,test
drug,2,DB01298,test
drug,2,DB01299,test
drug,2,DB01319,test
drug,2,DB01333,test
drug,2,DB01338,test
drug,2,DB01349,test
drug,2,DB01357,test
drug,2,DB01362,test
drug,2,DB01390,test
drug,2,DB01395,test
drug,2,DB01397,test
drug,2,DB01403,test
